stream_code,career_outcome_code,relationship_type,version,source_document
COM-STR-ACT,CAR-COM-ACT-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-ACT,CAR-COM-ACT-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-INSRISK,CAR-COM-INSRISK-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-INSRISK,CAR-COM-INSRISK-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-ECO,CAR-COM-ECO-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-ECO,CAR-COM-ECO-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-ECO,CAR-COM-ECO-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-POL,CAR-COM-POL-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-POL,CAR-COM-POL-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-FDA,CAR-COM-FDA-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-FDA,CAR-COM-FDA-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-FDA,CAR-COM-FDA-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BA,CAR-COM-BA-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BA,CAR-COM-BA-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BA,CAR-COM-BA-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BA,CAR-COM-BA-04,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BI,CAR-COM-BI-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BI,CAR-COM-BI-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-FT,CAR-COM-FT-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-FT,CAR-COM-FT-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-FT,CAR-COM-FT-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-PAY,CAR-COM-PAY-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-PAY,CAR-COM-PAY-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-DLEND,CAR-COM-DLEND-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BCC,CAR-COM-BCC-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BCC,CAR-COM-BCC-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-INST,CAR-COM-INST-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-ECOM,CAR-COM-ECOM-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-ECOM,CAR-COM-ECOM-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-MKTPL,CAR-COM-MKTPL-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-MKTPL,CAR-COM-MKTPL-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-D2C,CAR-COM-D2C-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-D2C,CAR-COM-D2C-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-D2C,CAR-COM-D2C-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-ESUP,CAR-COM-ESUP-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-DM,CAR-COM-DM-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-DM,CAR-COM-DM-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-DM,CAR-COM-DM-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-DM,CAR-COM-DM-04,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BRAND,CAR-COM-BRAND-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BRAND,CAR-COM-BRAND-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-BRAND,CAR-COM-BRAND-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-MEDIA,CAR-COM-MEDIA-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-MEDIA,CAR-COM-MEDIA-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-MEDIA,CAR-COM-MEDIA-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-PROC,CAR-COM-PROC-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-PROC,CAR-COM-PROC-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-LOG,CAR-COM-LOG-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-LOG,CAR-COM-LOG-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-EXIM,CAR-COM-EXIM-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-FREEL,CAR-COM-FREEL-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-FREEL,CAR-COM-FREEL-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-FREEL,CAR-COM-FREEL-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-CREATOR,CAR-COM-CREATOR-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-CREATOR,CAR-COM-CREATOR-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-ENT,CAR-COM-ENT-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-ENT,CAR-COM-ENT-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-ENT,CAR-COM-ENT-03,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-PUBBANK,CAR-COM-PUBBANK-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-PUBBANK,CAR-COM-PUBBANK-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-PUBPOL,CAR-COM-PUBPOL-01,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
COM-STR-PUBPOL,CAR-COM-PUBPOL-02,LEADS_TO,0.7,RSA_SCC_Ontology_v0.7_Commerce_Universe.md
